Year,Title,Comedian,Location,Comedian_Gender,Ovr_Rating,Median_Rating,Tot_Review,Female_Rating,Male_Rating,Female_Review,Male_Review,Section,Text
2017,The Leather Special,Amy Schumer,"Denver, CO",F,2.9,1,9402,4.7,2.6,1223,5389,57,"If you're blind– If you're blind as a fucking bat, you can walk into a gun store, hopefully. There's more gun stores than Starbucks and McDonald's combined in our country, so your chances are good. You walk in, and you go, ""I want a gun!"" And they go, ""We're over here."" Then you go, ""Oh, okay."" ""I'll take it."" And they go, ""That's the phone."" You go, ""Oh. Well..."" Like, all about equal rights for the disabled, but if Stevie Wonder calls me and he's like, ""You want to go shooting today?"" I'm gonna be like, ""Hard pass."" The thing you look through to aim is called a ""sight!"" But you don't need that. They get a gun. So I'm like, ""Okay. I would love it– Can we just work on not giving guns to mentally ill terrorists who are blind and beat their wives?"" ""What?! What's next? You want us to fuck animals?"" I'm like, ""I've been fucking animals my whole life, sir."" And you know what? I totally hear you guys. You're like, ""Schumer, you were talking about come all over your tits. Now we have to listen to this shit?"" But what's crazy is that you can catch a hot load all over your titties and still not want your loved ones to get shot in a theater. "
2017,The Leather Special,Amy Schumer,"Denver, CO",F,2.9,1,9402,4.7,2.6,1223,5389,58,"You know what? I don't know if you guys noticed, but I am what Hollywood calls ""very fat."" No, you guys know. You know me. I feel very good in my own skin. I feel strong. I feel healthy. I do. I feel sexy. Also, like, my dad has MS and is in a wheelchair. And it's, like, I'm just so psyched I can fucking move. I'm just like, ""Fuck you."" How are you gonna complain? How do I get rid–"" Shut the fuck up! You're alive. You can move and we feel good. And, you know, I bought into it, because when I was doing my first movie, Trainwreck, before I did anything, somebody explained to me, they were like, ""Just so you know, Amy, no pressure. But if you weigh over 140 pounds, it will hurt people's eyes."" And I was like... I just bought it. I was like, ""Okay, I'm new to town."" And so, I lost weight, and I think you should feel healthy and take care of yourself. But I don't believe in, like, crash dieting or starving yourself. Like, get the fuck out of here. No. Let's just, you know– It's just not right. Yeah, so, thank God I look very stupid skinny. My dumb head stays the same size. But then my body shrivels, and I just look like a Thanksgiving parade float of Tonya Harding. I'm just like, ""Hi!"" Nobody likes it. It's not cute on me. So, I, like, gained all this weight back. I just revenge-ate as soon as the movie was over. I was just, ""I couldn't have pizza. I couldn't have–"" Like, everything. And I got worried, because it gets in your head, just everything on television and movies and magazines and the Internet. All the women are just beautiful, like, little skeletons with tits, and you're just, like–"
2017,The Leather Special,Amy Schumer,"Denver, CO",F,2.9,1,9402,4.7,2.6,1223,5389,59,"All day I'm looking at the Hadid sisters and, like, those Jenner things, and you're just, like... And I got worried. I gained weight. I'm like, ""Oh, my God. Are men gonna still be attracted to me?"" And that's when I remembered– I always forget this– it's another reason I love men so much. Men, each day, have a thought that goes through their head where they're, like... ""I don't know why, but I want to put my penis right in your butthole."" A couple times a day, someone walks by. ""Huh."" You know, just... They're like, ""Look, it doesn't make sense to me, either, but I know for a fact I want to take the most sensitive, intimate part of myself and just, like, ram it right where you poop. Just, like, ram it!""  They're thinking that, and I'm over here like, ""Oh, should I get highlights?"" Like... He doesn't care! He doesn't care. ""Honey, do you like my new nail color? It's ballet slipper."" ""I would fuck you if your head was a ballet slipper. I don't care."" We work so hard, and they don't fucking care. Isn't that a relaxing thought? Like, not anal. But, like, men will fuck us, you know? If they fuck us, they will come. It's a beautiful, easy sweatshirt that's available on my– No, I'm just kidding."
2017,The Leather Special,Amy Schumer,"Denver, CO",F,2.9,1,9402,4.7,2.6,1223,5389,60,"I am the shittiest famous person, okay? I'm a shitty famous person. Yes, I know. I always– I can't believe it's still going on. I say what I mean. I dress like garbage. Like, my sister and I... And I tried really hard. I'm like, ""Okay, like, let's do our best and tape it up and spackle it down and..."" [groans] But after I leave here, I will look like a newly homeless person very quickly. Very quickly, trust me. My sister dresses the same, but they'll still write about us as if we're the Kardashians. They'll be like, ""The Schumer sisters stepped out today. Amy opted for performance fleece... and a pleather jacket from Forever 21."" And my favorite thing they ever wrote was, ""And Kim chose to wear a bright red-and-gold beanie to add to her ensemble."" It was a Gryffindor hat. Like, look at this. It's a fucking Gryffindor hat."
2017,The Leather Special,Amy Schumer,"Denver, CO",F,2.9,1,9402,4.7,2.6,1223,5389,61,"The most disappointing people ever to be photographed. Look at this. It looks like we were moving, and we ran out of bags, so we're like, ""Let's just wear it all. We'll just wear it all. Never a bra. Never a problem."" Look at my sister's shoe game. Can you check this out? Ballet flats from Payless. H&M zebra pants. What's up? What's up now, Internet? They photographed me once, and this was the headline: ""Schumer buys pastry so she can work out."" Kind of mean, right? No, they hit the nail right on the fucking head. "
2017,The Leather Special,Amy Schumer,"Denver, CO",F,2.9,1,9402,4.7,2.6,1223,5389,62,"That's what I do to work out. That's what I do. Before I work out, I go buy a scone, and then I slowly walk around a reservoir, and I eat it. My workouts are like a woman in hospice. Just, like, nibbling on a baked good, looking at the trees and the birds. ""Mmm."" I'm so disappointing to them as a famous person that they'll try to make it sound sexier than it is. They're like, ""Schumer flaunting her legs in teeny-tiny shorts."" And you guys have eyes. You understand that that is not available to me. Like, there's no separation between church and state up here, okay?"
2017,The Leather Special,Amy Schumer,"Denver, CO",F,2.9,1,9402,4.7,2.6,1223,5389,63,"This area does not– There's no– It's not happening. I didn't even know what a thigh gap was. I was like, ""Is that like the wage gap? Do we need to rally against this?"" Since I'm ten years old, I can't wear tiny shorts. If I take one step, all the material shoots up my pussy. I have to pull it out like a magician. A fucking dove. Just, like, ""Fly!"" I have to lather deodorant in my crotch, so I don't chafe to the point of bleeding out. Right here is when my thighs stop touching for the first time. Together. Apart. Together. Apart. Together. Apart. The fucking teeny-tiny shorts. Fuck you! Fuck you."
2017,The Leather Special,Amy Schumer,"Denver, CO",F,2.9,1,9402,4.7,2.6,1223,5389,64,"I got photographed paddleboarding, standup paddleboarding, which– Can we all just agree to stop pretending like that's fun? What do we– Just what? ""Would you like the sensation of being in a canoe, without the comfort of a seat or the safety of sides?"" ""No."" ""Have you often wondered what it's like to work on a gondola?"" ""I can't say that I have. No."" The picture of me, I didn't even recognize myself because, obviously, I don't suck in anyway. It was just, like– I looked at it, and I was like, ""Oh, my God, Alfred Hitchcock is alive... and loves water sports! Fuck, yeah,"" you know? I was so psyched."
2017,The Leather Special,Amy Schumer,"Denver, CO",F,2.9,1,9402,4.7,2.6,1223,5389,65,"Honestly, the only thing that gets me through the night, the only thing, is that I believe in my heart that Bradley Cooper wants to fuck me. Now, no one else believes me, especially not him. But I believe it. I believe it in my heart. Now, maybe you're like, ""Bradley Cooper doesn't really do it for me."" Hmm. Shut the fuck up. Yes, he does. He's the kind of hot where when you see him, you don't even mean to, but your body just, like, pivots around. And you just, like, grab your toes. You're just like, ""Okay."""
2017,The Leather Special,Amy Schumer,"Denver, CO",F,2.9,1,9402,4.7,2.6,1223,5389,66,"By the way, that's as far down as I can go. That's it. Look, we got a little more. But I'm kind of tilted. He's the kind of hot where when he's talking to you, all your holes get wet. You're just like, ""What? Why here?"" Like... His eyes change color and shit, you guys. So, he's talking to me at this event, and I don't even think I'm registering as a sexual person to him, because I'm thinking of myself like I'm on a mound, you know? And... I'm just like, ""Sick party, right, Coop?"" Like, I'm not– I'm trying to help him get out of the conversation with me. I'm like, ""Okay."" Because all these gorgeous girls are around, just foaming at the mouth, just like, ""Oh, let me at that dick hole."" And... And I tried to get him out of it. I'm like, ""All right. Have a good night."" And he's like, ""Wait, Amy. It's really good to see you. Let's hang out."" I'm like, ""Okay... my new boyfriend."""
